trial,direct_qualification,group_position,advance,three_draws_position,three_draws_advance
5259,False,3,False,3,True
5260,False,3,True,3,True
5261,False,4,False,3,True
5262,False,3,False,3,True
5263,False,4,False,3,True
5264,False,3,True,3,True
5265,True,4,False,3,True
5266,False,3,True,3,True
5267,False,3,False,3,True
5268,False,3,False,3,True
5269,False,3,False,3,True
5270,False,3,False,3,True
5271,False,4,False,3,True
5272,False,4,False,3,True
5273,False,3,False,3,True
5274,False,3,True,3,True
5275,False,3,False,3,True
5276,True,3,False,3,True
5277,False,3,False,3,True
5278,False,4,False,3,True
5279,True,3,False,3,True
5280,False,4,False,3,True
5281,False,4,False,3,True
5282,False,3,True,3,True
5283,False,3,False,3,True
5284,False,3,False,3,True
5285,False,3,False,3,True
5286,False,4,False,3,True
5287,False,4,False,3,True
5288,False,3,True,3,True
5289,False,3,True,3,True
5290,False,3,False,3,True
5291,False,2,True,3,True
5292,False,4,False,3,True
5293,False,4,False,3,True
5294,False,3,False,3,True
5295,False,4,False,3,True
5296,False,4,False,3,True
5297,False,2,True,3,True
5298,False,4,False,3,True
5299,False,4,False,3,True
5300,True,4,False,3,True
5301,False,4,False,3,True
5302,True,4,False,3,True
5303,False,3,True,3,True
5304,False,4,False,3,True
5305,True,3,False,3,True
5306,True,3,False,3,True
5307,False,3,False,3,True
5308,False,3,False,3,True
5309,False,4,False,3,True
5310,False,4,False,3,True
5311,False,4,False,3,True
5312,False,4,False,3,True
5313,False,3,False,3,True
5314,False,4,False,3,False
5315,False,3,True,3,True
5316,True,3,True,3,False
5317,False,3,False,2,True
5318,True,4,False,3,True
5319,False,4,False,3,True
5320,False,4,False,3,True
5321,False,2,True,3,True
5322,True,3,True,3,True
5323,False,3,False,3,True
5324,False,3,True,3,True
5325,False,4,False,3,True
5326,False,3,False,3,True
5327,True,3,False,3,True
5328,False,3,True,3,True
5329,False,3,True,3,False
5330,False,4,False,2,True
5331,False,4,False,3,True
5332,False,3,True,2,True
5333,False,3,False,3,True
5334,False,3,False,3,True
5335,False,4,False,3,True
5336,False,4,False,2,True
5337,False,4,False,3,True
5338,False,3,True,2,True
5339,False,4,False,3,True
5340,True,4,False,3,True
5341,False,3,True,4,False
5342,False,4,False,2,True
5343,False,4,False,3,True
5344,False,3,True,3,True
5345,False,2,True,3,True
5346,False,4,False,3,True
5347,False,4,False,3,True
5348,False,3,False,3,False
5349,False,4,False,2,True
5350,False,3,False,3,True
5351,False,4,False,3,True
5352,False,4,False,3,True
5353,True,3,True,3,True
5354,False,4,False,2,True
5355,False,3,True,2,True
5356,False,3,False,2,True
5357,False,3,False,3,True
5358,False,4,False,3,True
5359,False,3,False,2,True
5360,False,4,False,3,True
5361,False,2,True,3,True
5362,False,4,False,3,True
5363,False,4,False,3,True
5364,False,3,True,3,True
5365,False,3,True,3,True
5366,False,2,True,3,True
5367,False,3,False,3,True
5368,False,4,False,2,True
5369,False,3,True,3,True
5370,False,4,False,3,True
5371,True,3,True,3,True
5372,False,3,True,3,True
5373,False,4,False,3,True
5374,False,4,False,3,True
5375,False,4,False,3,True
5376,False,4,False,3,True
5377,True,4,False,3,True
5378,False,4,False,3,True
5379,False,3,True,3,True
5380,False,3,False,3,True
5381,False,3,False,3,True
5382,False,2,True,2,True
5383,False,4,False,3,False
5384,False,4,False,3,True
5385,False,4,False,3,True
5386,False,3,False,3,True
5387,False,4,False,3,True
5388,False,3,False,3,True
5389,False,4,False,3,True
5390,True,3,False,3,True
5391,True,2,True,3,True
5392,False,3,False,3,True
5393,False,2,True,3,True
5394,False,3,False,3,True
5395,False,1,True,3,True
5396,False,4,False,3,True
5397,False,3,True,3,True
5398,False,3,False,2,True
5399,False,3,False,3,True
5400,False,4,False,3,True
5401,False,4,False,3,True
5402,False,4,False,3,True
5403,False,4,False,3,True
5404,False,4,False,3,True
5405,False,3,False,3,True
5406,False,3,False,3,True
5407,False,2,True,3,True
5408,False,4,False,3,True
5409,True,4,False,3,True
5410,False,3,False,3,True
5411,False,3,False,3,True
5412,False,4,False,3,True
5413,True,4,False,3,True
5414,False,3,False,3,True
5415,False,3,False,3,True
5416,False,3,False,4,False
5417,False,3,False,3,True
5418,False,3,True,3,True
5419,False,2,True,3,True
5420,False,3,True,3,True
5421,False,4,False,3,True
5422,False,3,False,3,True
5423,True,3,True,3,True
5424,False,3,False,3,True
5425,False,4,False,3,True
5426,False,3,False,2,True
5427,True,4,False,3,False
5428,True,3,True,3,True
5429,False,3,False,3,True
5430,False,4,False,3,True
5431,False,4,False,3,True
5432,False,2,True,3,True
5433,False,4,False,3,True
5434,False,3,False,3,True
5435,False,3,False,3,True
5436,False,1,True,3,True
5437,False,3,True,3,False
5438,False,3,True,2,True
5439,False,2,True,3,True
5440,False,2,True,2,True
5441,False,4,False,3,True
5442,False,3,False,3,True
5443,False,3,False,3,True
5444,False,3,False,3,True
5445,False,4,False,2,True
5446,False,4,False,3,True
5447,False,3,False,3,True
5448,False,3,True,3,True
5449,True,4,False,3,True
5450,False,3,False,3,True
5451,False,3,True,3,True
5452,False,3,False,3,True
5453,False,3,False,3,True
5454,False,3,False,3,True
5455,False,4,False,3,True
5456,False,4,False,2,True
5457,False,4,False,3,True
5458,False,3,False,3,True
5459,False,4,False,3,True
5460,False,4,False,3,True
5461,False,3,False,3,True
5462,False,3,False,3,True
5463,False,4,False,4,False
5464,False,4,False,3,True
5465,False,4,False,3,True
5466,True,3,False,2,True
5467,False,4,False,3,True
5468,False,3,False,3,True
5469,False,3,False,3,True
5470,False,4,False,3,True
5471,False,2,True,3,False
5472,False,2,True,3,True
5473,False,3,True,3,True
5474,False,4,False,3,True
5475,False,3,False,3,False
5476,False,4,False,3,True
5477,False,3,True,3,True
5478,False,4,False,3,True
5479,False,4,False,3,True
5480,False,4,False,2,True
5481,False,3,True,3,True
5482,False,4,False,3,True
5483,False,4,False,3,True
5484,False,4,False,3,True
5485,False,1,True,3,True
5486,False,4,False,3,True
5487,False,3,True,3,True
5488,False,3,True,3,True
5489,True,3,False,3,True
5490,False,4,False,3,False
5491,False,4,False,3,True
5492,False,4,False,3,True
5493,True,4,False,3,True
5494,False,4,False,3,True
5495,False,4,False,3,True
5496,False,4,False,3,True
5497,False,4,False,3,True
5498,True,3,False,3,True
5499,False,3,True,3,True
5500,False,2,True,3,True
5501,False,4,False,3,True
5502,True,4,False,3,True
5503,True,4,False,3,True
5504,True,3,False,3,True
5505,False,4,False,3,True
5506,False,3,False,3,True
5507,False,3,True,3,True
5508,False,3,False,3,True
5509,True,3,False,3,True
5510,False,4,False,3,True
5511,False,3,False,3,True
5512,False,4,False,3,True
5513,False,4,False,3,True
5514,False,3,False,3,True
5515,True,4,False,3,True
5516,True,4,False,3,True
5517,False,3,False,3,True
5518,False,3,False,3,True
5519,False,2,True,3,True
5520,False,4,False,3,True
5521,False,2,True,3,True
5522,False,3,False,2,True
5523,False,3,True,3,True
5524,False,3,False,3,True
5525,False,4,False,3,True
5526,False,4,False,3,True
5527,False,4,False,3,True
5528,False,4,False,3,True
5529,False,3,False,3,True
5530,False,3,True,3,True
5531,False,4,False,3,True
5532,False,4,False,3,True
5533,True,4,False,3,True
5534,False,4,False,3,True
5535,False,3,True,3,True
5536,False,4,False,3,True
5537,False,4,False,3,True
5538,False,4,False,3,True
5539,False,3,True,3,True
5540,False,4,False,3,True
5541,True,4,False,3,True
5542,False,2,True,3,True
5543,True,2,True,3,True
5544,False,3,False,3,True
5545,False,3,False,2,True
5546,False,4,False,4,False
5547,True,3,True,3,True
5548,False,4,False,3,True
5549,False,3,False,3,True
5550,False,4,False,3,True
5551,False,2,True,2,True
5552,True,4,False,3,True
5553,False,4,False,3,True
5554,False,4,False,3,True
5555,False,3,False,3,True
5556,True,3,True,3,True
5557,False,3,False,3,True
5558,False,3,False,3,True
5559,False,2,True,2,True
5560,False,2,True,3,True
5561,False,3,False,3,True
5562,False,2,True,3,True
5563,False,3,True,3,True
5564,False,3,False,3,True
5565,False,4,False,3,True
5566,False,4,False,3,True
5567,False,3,False,3,True
5568,False,4,False,2,True
5569,True,4,False,3,True
5570,False,2,True,3,True
5571,False,3,False,3,True
5572,False,4,False,3,True
5573,False,4,False,3,True
5574,False,4,False,2,True
5575,False,3,False,3,True
5576,False,3,False,3,True
5577,False,4,False,3,True
5578,False,4,False,3,True
5579,False,4,False,3,True
5580,False,2,True,3,True
5581,True,4,False,3,True
5582,False,2,True,4,False
5583,False,3,False,3,True
5584,False,2,True,3,True
5585,False,3,True,3,True
5586,False,4,False,3,True
5587,False,3,False,3,True
5588,True,3,False,3,True
5589,False,4,False,3,True
5590,False,4,False,3,True
5591,False,2,True,3,True
5592,False,4,False,3,True
5593,False,3,False,2,True
5594,True,3,True,3,True
5595,False,4,False,3,True
5596,False,4,False,2,True
5597,True,4,False,3,True
5598,False,3,False,3,True
5599,True,3,False,3,True
5600,False,4,False,3,True
5601,False,3,False,2,True
5602,False,4,False,3,True
5603,False,4,False,2,True
5604,False,3,False,3,True
5605,False,4,False,3,True
5606,False,4,False,4,False
5607,False,3,True,3,True
5608,False,4,False,3,True
5609,False,4,False,3,True
5610,False,4,False,2,True
5611,True,3,False,3,True
5612,True,3,False,3,True
5613,False,4,False,3,True
5614,False,3,False,3,True
5615,False,3,False,3,True
5616,False,4,False,3,True
5617,False,4,False,3,True
5618,False,4,False,3,True
5619,False,3,False,3,True
5620,False,4,False,3,False
5621,False,4,False,3,True
5622,False,3,False,3,True
5623,False,3,True,3,True
5624,False,4,False,3,True
5625,False,3,False,3,True
5626,False,4,False,3,True
5627,False,4,False,3,True
5628,False,3,False,3,True
5629,False,4,False,3,True
5630,False,4,False,3,True
5631,False,4,False,3,True
5632,True,4,False,3,True
5633,False,4,False,2,True
5634,True,3,True,3,True
5635,False,2,True,3,True
5636,False,4,False,3,True
5637,True,3,False,3,True
5638,False,4,False,3,True
5639,True,3,True,3,True
5640,False,3,False,3,True
5641,False,4,False,3,True
5642,False,4,False,3,True
5643,False,4,False,3,True
5644,False,4,False,2,True
5645,True,3,False,2,True
5646,False,3,True,3,True
5647,False,3,True,2,True
5648,False,4,False,3,True
5649,False,4,False,3,True
5650,False,4,False,3,True
5651,True,3,False,3,True
5652,False,4,False,3,True
5653,False,4,False,2,True
5654,False,4,False,2,True
5655,False,4,False,3,True
5656,False,3,False,3,True
5657,True,3,False,3,True
5658,False,4,False,3,True
5659,False,4,False,3,True
5660,False,3,True,4,False
5661,False,2,True,3,True
5662,False,4,False,2,True
5663,False,3,True,3,True
5664,False,3,True,3,True
5665,True,3,True,3,True
5666,True,3,True,3,True
5667,False,3,False,3,True
5668,False,4,False,2,True
5669,False,4,False,3,True
5670,False,3,True,2,True
5671,False,3,False,3,True
5672,False,3,True,3,True
5673,False,4,False,3,True
5674,False,3,False,3,True
5675,False,4,False,3,True
5676,False,3,False,3,True
5677,False,3,False,3,True
5678,False,4,False,3,True
5679,False,4,False,3,False
5680,False,4,False,3,True
5681,False,3,False,3,True
5682,False,3,False,3,True
5683,False,4,False,3,True
5684,True,4,False,3,True
5685,False,4,False,3,True
5686,False,4,False,3,True
5687,True,3,False,3,True
5688,False,3,False,3,True
5689,True,3,True,3,True
5690,False,4,False,3,True
5691,False,4,False,3,True
5692,False,2,True,3,True
5693,False,4,False,3,True
5694,False,3,False,3,True
5695,False,3,True,3,True
5696,True,3,True,3,True
5697,False,4,False,3,True
5698,False,4,False,3,True
5699,False,2,True,3,True
5700,False,4,False,2,True
5701,False,3,True,3,True
5702,False,3,True,3,True
5703,False,4,False,3,True
5704,False,3,False,3,True
5705,False,3,False,3,True
5706,False,3,True,4,False
5707,False,4,False,3,True
5708,False,3,True,3,True
5709,False,2,True,3,True
5710,False,2,True,3,True
5711,False,3,True,3,True
5712,False,3,True,3,False
5713,False,2,True,3,True
5714,False,4,False,3,True
5715,False,3,False,3,True
5716,False,3,False,3,True
5717,False,2,True,3,True
5718,False,4,False,3,True
5719,False,3,False,3,True
5720,False,4,False,3,True
5721,False,3,True,3,True
5722,False,3,False,2,True
5723,False,3,False,3,True
5724,True,4,False,3,True
5725,False,4,False,2,True
5726,False,3,False,3,True
5727,False,2,True,4,False
5728,False,4,False,3,True
5729,True,4,False,3,True
5730,False,4,False,3,True
5731,False,3,False,3,True
5732,False,3,False,3,True
5733,False,4,False,3,True
5734,False,3,False,3,True
5735,False,4,False,3,True
5736,False,3,True,2,True
5737,True,4,False,3,True
5738,False,4,False,3,True
5739,False,2,True,3,True
5740,False,2,True,3,True
5741,False,2,True,2,True
5742,False,4,False,2,True
5743,False,2,True,2,True
5744,False,3,False,3,True
5745,False,3,False,3,True
5746,False,3,False,3,True
5747,False,3,True,3,True
5748,False,3,True,3,False
5749,False,3,True,3,True
5750,False,3,True,3,True
5751,False,4,False,3,True
5752,False,3,True,3,True
5753,False,4,False,3,True
5754,False,3,True,3,True
5755,True,3,True,3,True
5756,False,3,True,3,True
5757,False,3,False,2,True
5758,False,3,True,3,True
5759,False,4,False,3,True
5760,False,3,False,4,False
5761,False,4,False,3,True
5762,False,4,False,3,True
5763,False,3,True,2,True
5764,False,4,False,3,True
5765,False,3,False,2,True
5766,False,3,True,3,True
5767,False,4,False,3,True
5768,False,3,False,3,True
5769,True,3,True,3,True
5770,False,3,False,3,True
5771,False,4,False,3,True
5772,True,4,False,3,True
5773,False,3,False,3,True
5774,False,3,True,3,True
5775,False,3,False,3,True
5776,False,3,False,3,True
5777,False,4,False,2,True
5778,False,4,False,3,False
5779,False,4,False,3,False
5780,False,3,False,3,True
5781,True,3,True,3,True
5782,False,4,False,2,True
5783,False,3,False,3,True
5784,False,3,False,4,False
5785,False,3,True,3,True
5786,False,4,False,3,True
5787,False,2,True,3,True
5788,False,4,False,4,False
5789,True,3,False,3,True
5790,False,3,True,3,True
5791,False,3,False,3,True
5792,False,3,True,3,False
5793,False,3,False,3,True
5794,False,3,False,3,True
5795,False,4,False,3,True
5796,False,3,True,3,True
5797,False,4,False,3,True
5798,True,3,True,3,True
5799,False,2,True,3,True
5800,False,3,False,3,True
5801,False,4,False,3,True
5802,False,3,False,3,True
5803,False,3,False,3,True
5804,True,3,False,3,True
5805,True,3,False,3,True
5806,False,2,True,3,True
5807,True,3,False,3,True
5808,False,4,False,3,True
5809,False,4,False,3,True
5810,False,3,True,3,True
5811,False,3,False,3,True
5812,True,2,True,2,True
5813,False,4,False,3,True
5814,False,3,False,3,False
5815,False,4,False,3,True
5816,True,3,True,3,True
5817,True,4,False,3,True
5818,False,4,False,2,True
5819,False,4,False,3,False
5820,False,4,False,3,True
5821,False,2,True,3,True
5822,False,3,True,3,True
5823,False,2,True,3,True
5824,False,3,True,3,True
5825,False,4,False,3,True
5826,False,4,False,3,True
5827,False,4,False,3,True
5828,True,3,False,3,True
5829,False,4,False,3,True
5830,False,3,False,3,True
5831,False,4,False,3,True
5832,False,4,False,4,False
5833,False,3,True,3,True
5834,False,3,False,3,True
5835,False,3,False,3,True
5836,False,3,False,3,True
5837,True,4,False,3,True
5838,False,3,False,2,True
5839,False,4,False,2,True
5840,False,2,True,2,True
5841,False,3,True,3,True
5842,False,4,False,3,True
5843,False,3,True,3,True
5844,False,3,False,3,True
5845,False,3,True,3,True
5846,True,4,False,3,True
5847,False,3,False,3,True
5848,False,3,True,3,True
5849,True,3,True,3,True
5850,False,4,False,3,True
5851,False,3,True,3,True
5852,True,4,False,3,True
5853,False,4,False,3,True
5854,False,3,True,2,True
5855,False,4,False,3,True
5856,False,3,True,2,True
5857,False,4,False,2,True
5858,False,3,False,3,True
5859,True,4,False,3,True
5860,False,3,False,3,True
5861,False,4,False,3,True
5862,False,4,False,3,True
5863,False,4,False,3,True
5864,False,4,False,3,True
5865,False,3,True,3,True
5866,True,4,False,3,True
5867,False,3,False,3,True
5868,False,4,False,3,True
5869,False,3,False,3,True
5870,False,4,False,3,True
5871,False,3,False,3,True
5872,True,4,False,3,True
5873,False,3,False,3,True
5874,False,4,False,3,True
5875,False,2,True,3,True
5876,False,4,False,2,True
5877,False,4,False,3,True
5878,False,3,False,3,True
5879,False,3,False,3,True
5880,False,3,True,3,True
5881,False,4,False,3,False
5882,False,3,False,3,True
5883,False,2,True,3,True
5884,False,4,False,3,True
5885,False,3,True,2,True
5886,False,3,False,3,True
5887,False,4,False,3,True
5888,False,3,False,3,True
5889,False,4,False,3,True
5890,False,4,False,2,True
5891,False,4,False,3,True
5892,True,3,False,3,True
5893,True,3,False,3,True
5894,True,2,True,3,True
5895,False,4,False,3,True
5896,False,4,False,3,True
5897,False,4,False,3,True
5898,False,4,False,3,True
5899,False,3,True,3,True
5900,False,3,False,3,True
5901,False,2,True,3,True
5902,False,2,True,2,True
5903,True,4,False,3,True
5904,False,4,False,3,True
5905,False,3,True,3,True
5906,False,4,False,2,True
5907,False,3,False,3,True
5908,False,4,False,3,True
5909,False,4,False,4,False
5910,False,3,False,3,True
5911,True,4,False,3,True
5912,False,4,False,3,True
5913,False,3,False,3,True
5914,False,3,False,3,True
5915,True,3,False,3,True
5916,False,4,False,3,True
5917,False,3,True,3,True
5918,False,2,True,3,True
5919,False,4,False,3,True
5920,False,4,False,3,True
5921,False,3,False,3,True
5922,False,4,False,3,True
5923,False,4,False,3,True
5924,False,3,False,3,True
5925,False,4,False,3,True
5926,False,3,False,3,True
5927,False,4,False,3,True
5928,False,4,False,3,True
5929,False,3,False,3,True
5930,False,4,False,4,False
5931,True,4,False,3,True
5932,False,4,False,2,True
5933,False,4,False,3,True
5934,False,3,False,3,True
5935,False,3,True,3,False
5936,False,4,False,3,True
5937,False,4,False,3,True
5938,False,4,False,3,True
5939,False,3,False,3,True
5940,False,3,False,3,True
5941,False,2,True,3,True
5942,False,2,True,3,True
5943,False,4,False,3,True
5944,False,3,True,3,True
5945,False,4,False,3,True
5946,False,4,False,3,True
5947,False,2,True,3,True
5948,False,3,False,2,True
5949,False,3,False,3,True
5950,False,4,False,3,True
5951,True,4,False,2,True
5952,False,3,False,3,True
5953,False,3,False,3,True
5954,False,4,False,3,True
5955,False,3,False,3,True
5956,False,3,True,3,True
5957,False,3,False,3,True
5958,False,4,False,3,True
5959,False,4,False,3,True
5960,False,4,False,3,True
5961,False,4,False,3,True
5962,False,3,False,2,True
5963,True,3,True,3,True
5964,False,4,False,3,True
5965,False,3,True,3,True
5966,False,4,False,3,True
5967,False,4,False,3,True
5968,False,3,True,3,True
5969,False,3,True,3,True
5970,False,3,False,3,True
5971,False,3,True,3,True
5972,False,4,False,3,True
5973,False,4,False,3,True
5974,True,3,True,3,True
5975,True,3,False,3,True
5976,False,3,False,3,True
5977,True,2,True,3,True
5978,True,4,False,3,True
5979,False,3,False,3,True
5980,False,3,False,3,True
5981,False,4,False,3,True
5982,False,4,False,2,True
5983,False,3,False,3,False
5984,False,4,False,3,True
5985,False,4,False,3,True
5986,False,3,False,2,True
5987,False,3,True,3,True
5988,False,3,False,3,True
5989,False,3,False,3,True
5990,False,3,True,3,True
5991,False,3,False,3,False
5992,True,4,False,3,False
5993,False,2,True,3,True
5994,False,4,False,3,True
5995,False,3,True,3,True
5996,True,2,True,2,True
5997,False,3,True,3,True
5998,False,4,False,3,True
5999,False,3,True,3,True
6000,False,3,False,3,False
6001,False,4,False,3,True
6002,False,4,False,3,True
6003,True,4,False,3,True
6004,False,4,False,3,True
6005,False,2,True,3,True
6006,True,3,True,2,True
6007,False,4,False,3,True
6008,False,4,False,3,True
6009,True,3,True,3,True
6010,False,4,False,3,True
6011,False,3,True,3,True
6012,False,4,False,3,True
6013,False,3,False,3,True
6014,False,3,False,4,False
6015,False,3,True,3,True
6016,False,4,False,2,True
6017,False,4,False,3,True
6018,False,3,False,3,True
6019,False,4,False,3,True
6020,True,4,False,3,False
6021,False,2,True,3,False
6022,False,4,False,3,True
6023,True,3,False,3,True
6024,False,3,False,3,True
6025,False,4,False,3,True
6026,False,3,False,3,True
6027,False,4,False,3,True
6028,False,3,False,3,True
6029,False,4,False,3,False
6030,False,3,False,3,True
6031,False,3,True,3,False
6032,False,3,False,3,True
6033,False,4,False,2,True
6034,False,4,False,3,True
6035,False,3,False,3,True
6036,False,4,False,3,True
6037,True,3,False,3,True
6038,False,4,False,2,True
6039,False,4,False,3,True
6040,False,3,True,3,True
6041,False,2,True,3,True
6042,False,4,False,3,True
6043,False,3,False,3,True
6044,False,3,True,3,True
6045,False,3,False,4,False
6046,False,4,False,3,True
6047,False,3,False,3,True
6048,True,3,True,3,True
6049,False,4,False,3,True
6050,False,3,False,3,True
6051,False,4,False,3,True
6052,False,3,True,3,True
6053,True,4,False,3,True
6054,False,4,False,3,True
6055,False,4,False,3,True
6056,False,4,False,3,True
6057,False,4,False,3,True
6058,False,4,False,4,False
6059,True,3,False,3,True
6060,False,3,True,2,True
6061,False,3,False,3,True
6062,True,3,False,3,True
6063,True,3,True,3,True
6064,False,4,False,3,True
6065,False,4,False,3,True
6066,False,4,False,2,True
6067,False,4,False,3,True
6068,True,3,False,3,True
6069,False,2,True,3,True
6070,False,2,True,3,True
6071,True,4,False,3,True
6072,False,4,False,3,True
6073,False,3,False,3,True
6074,False,4,False,3,True
6075,False,4,False,3,True
6076,False,3,True,3,True
6077,False,3,False,3,True
6078,False,4,False,3,True
6079,False,3,False,3,False
6080,False,4,False,3,False
6081,False,3,True,3,True
6082,False,2,True,3,True
6083,False,4,False,3,True
6084,False,4,False,3,True
6085,False,3,False,2,True
6086,False,3,False,4,False
6087,False,4,False,3,True
6088,False,4,False,3,True
6089,False,3,False,2,True
6090,True,2,True,2,True
6091,False,2,True,3,False
6092,False,3,True,3,True
6093,False,4,False,3,True
6094,False,4,False,3,False
6095,True,3,False,3,True
6096,False,4,False,3,True
6097,False,3,True,3,True
6098,False,4,False,3,True
6099,False,4,False,2,True
6100,False,4,False,3,True
6101,False,3,False,3,True
6102,False,4,False,2,True
6103,True,3,False,3,False
6104,False,3,False,3,True
6105,False,4,False,3,True
6106,True,4,False,3,True
6107,False,3,False,3,True
6108,False,4,False,2,True
6109,True,3,False,3,True
6110,False,3,False,2,True
6111,False,3,False,3,True
6112,False,3,True,2,True
6113,False,3,True,3,True
6114,False,2,True,3,True
6115,False,3,True,3,True
6116,False,4,False,3,True
6117,False,4,False,3,True
6118,False,4,False,3,True
6119,False,4,False,3,True
6120,False,3,False,3,True
6121,False,2,True,3,True
6122,True,2,True,2,True
6123,False,4,False,3,True
6124,True,4,False,3,True
6125,False,4,False,3,True
6126,False,2,True,3,True
6127,False,4,False,3,True
6128,False,4,False,3,True
6129,False,3,True,3,True
6130,False,3,False,3,True
6131,False,3,False,3,True
6132,False,3,False,3,True
6133,False,4,False,2,True
6134,False,3,True,3,True
6135,False,4,False,3,True
6136,True,3,False,3,True
6137,False,3,True,3,True
6138,True,3,False,3,True
6139,True,4,False,3,True
6140,False,2,True,3,True
6141,True,3,False,3,True
6142,False,4,False,3,True
6143,False,3,True,3,True
6144,True,4,False,3,True
6145,True,4,False,3,True
6146,False,3,False,3,True
6147,False,4,False,4,False
6148,False,3,True,3,True
6149,False,3,False,3,True
6150,False,3,True,3,True
6151,False,3,False,3,True
6152,False,4,False,3,True
6153,False,3,False,3,True
6154,False,1,True,3,True
6155,False,4,False,3,True
6156,False,3,False,3,True
6157,False,2,True,3,True
6158,False,3,True,3,True
6159,False,3,False,3,True
6160,False,3,True,3,True
6161,False,3,False,3,True
6162,False,3,False,3,True
6163,False,3,False,3,True
6164,False,3,True,3,True
6165,False,3,True,2,True
6166,False,4,False,3,True
6167,True,4,False,3,True
6168,False,2,True,3,True
6169,False,4,False,3,True
6170,False,3,True,3,True
6171,False,3,True,3,True
6172,False,4,False,3,True
6173,False,3,True,3,True
6174,False,3,False,3,True
6175,False,4,False,3,True
6176,False,3,True,3,True
6177,False,4,False,3,True
6178,False,3,False,2,True
6179,False,4,False,3,True
6180,False,2,True,3,True
6181,True,3,False,3,True
6182,False,3,False,3,True
6183,False,3,False,3,True
6184,False,3,False,3,True
6185,True,4,False,3,True
6186,False,4,False,3,True
6187,False,4,False,3,True
6188,False,3,False,3,True
6189,False,4,False,3,True
6190,False,3,True,3,True
6191,False,4,False,3,True
6192,False,3,True,3,True
6193,False,3,False,3,True
6194,False,2,True,3,True
6195,False,1,True,3,True
6196,False,3,True,3,True
6197,False,3,True,3,True
6198,True,3,False,2,True
6199,False,3,False,3,True
6200,False,4,False,3,True
6201,False,3,False,3,True
6202,True,3,False,3,True
6203,False,3,False,3,True
6204,False,4,False,3,True
6205,False,4,False,2,True
6206,True,3,True,2,True
6207,False,4,False,3,False
6208,False,4,False,3,False
6209,True,3,True,3,True
6210,False,4,False,2,True
6211,False,3,False,3,True
6212,True,4,False,4,False
6213,False,3,True,3,True
6214,True,3,False,3,True
6215,False,3,False,3,True
6216,False,3,True,3,True
6217,False,4,False,2,True
6218,False,3,False,3,True
6219,False,4,False,3,True
6220,False,3,True,3,True
6221,False,3,False,3,False
6222,True,3,True,3,True
6223,False,2,True,3,True
6224,False,4,False,3,True
6225,False,3,False,3,True
6226,False,4,False,3,True
6227,False,3,True,3,True
6228,False,3,False,3,True
6229,False,4,False,3,True
6230,False,4,False,3,True
6231,False,3,False,3,True
6232,False,4,False,3,True
6233,False,2,True,3,True
6234,True,3,False,3,True
6235,False,4,False,3,True
6236,False,4,False,4,False
6237,False,4,False,3,True
6238,True,3,True,3,False
6239,False,4,False,3,True
6240,False,3,False,3,True
6241,False,2,True,3,True
6242,False,3,False,3,True
6243,True,4,False,3,True
6244,False,3,False,3,True
6245,False,3,True,3,True
6246,False,3,False,3,True
6247,False,4,False,3,True
6248,False,4,False,3,True
6249,False,3,False,3,True
6250,False,4,False,3,True
6251,False,3,False,3,True
6252,False,3,True,3,True
6253,False,4,False,3,True
6254,False,4,False,3,True
6255,False,4,False,3,True
6256,False,4,False,3,True
6257,False,4,False,2,True
6258,False,4,False,2,True
6259,False,4,False,3,True
6260,False,4,False,3,True
6261,False,3,False,3,True
6262,False,4,False,3,True
6263,False,4,False,3,True
6264,False,3,False,3,True
6265,True,3,False,3,True
6266,False,4,False,3,True
6267,False,4,False,2,True
6268,False,3,False,2,True
6269,False,4,False,2,True
6270,False,3,False,3,True
6271,False,4,False,3,True
6272,False,2,True,3,True
6273,False,4,False,2,True
6274,False,4,False,3,True
6275,False,3,False,3,True
6276,False,2,True,2,True
6277,False,4,False,3,True
6278,False,3,False,3,True
6279,False,4,False,3,True
6280,False,3,True,2,True
6281,False,4,False,3,True
6282,True,4,False,3,True
6283,False,4,False,3,True
6284,False,3,True,3,True
6285,False,3,False,3,True
6286,False,4,False,3,True
6287,False,4,False,2,True
6288,False,3,True,3,True
6289,False,3,False,3,True
6290,False,4,False,3,True
6291,False,4,False,2,True
6292,True,4,False,2,True
6293,False,4,False,3,True
6294,False,4,False,2,True
6295,False,4,False,3,True
6296,False,4,False,3,True
6297,False,3,True,3,True
6298,False,4,False,2,True
6299,False,4,False,3,True
6300,False,3,False,3,True
6301,True,3,False,3,True
6302,False,2,True,3,True
6303,False,3,True,3,True
6304,False,3,False,2,True
6305,False,2,True,3,True
6306,False,3,True,2,True
6307,False,3,True,3,True
6308,False,4,False,3,True
6309,False,4,False,3,True
6310,False,2,True,3,True
6311,False,3,True,3,True
6312,False,4,False,3,True
6313,False,3,True,3,True
6314,False,4,False,3,True
6315,False,3,True,3,True
6316,False,4,False,3,True
6317,False,4,False,3,True
6318,False,3,True,3,True
6319,False,3,False,3,True
6320,True,3,True,3,True
6321,False,3,False,3,True
6322,False,3,False,3,True
6323,False,2,True,3,True
6324,False,3,False,3,True
6325,True,3,True,3,True
6326,False,3,True,3,True
6327,False,4,False,3,True
6328,False,3,True,3,True
6329,False,3,False,3,True
6330,False,3,False,3,True
6331,False,4,False,2,True
6332,False,3,False,2,True
